product_id,shop_id,category,cost_price,unit_price,stock,sales_volume,return_rate,profit,demand_score,price_competitiveness_score,cart_abandonment_rate,loyalty_score,shop_performance_index,promotion_suggestion,price_adjustment
PROD_01564,SHOP_043,Electronics,171.26,566.57,-10,213.0,0.256,62645.57,0.546,0.742,0.278,0.51,0.308,NO,STABLE
PROD_01565,SHOP_002,Electronics,176.18,323.11,160,161.0,0.277,17103.09,0.657,0.458,0.113,0.692,0.771,NO,STABLE
PROD_01566,SHOP_010,Home & Living,156.04,361.52,99,367.0,0.045,72017.66,0.645,0.564,0.209,0.155,0.822,NO,STABLE
PROD_01567,SHOP_003,Books,114.82,332.68,231,104.0,0.083,20776.87,0.171,0.558,,0.043,0.41,YES,STABLE
PROD_01568,SHOP_027,Clothing,123.75,154.95,277,117.0,0.382,2255.95,0.296,0.389,0.495,0.294,0.42,NO,DECREASE
PROD_01569,SHOP_020,Books,94.36,111.8,81,265.0,0.312,3179.66,0.234,0.676,0.727,0.191,0.256,YES,STABLE
PROD_01570,SHOP_035,Clothing,14.31,21.58,347,389.0,0.284,2024.87,0.831,0.944,0.691,0.604,0.399,YES,DECREASE
PROD_01571,SHOP_007,Clothing,245.3,745.7,315,128.0,0.33,42914.3,0.862,0.565,0.593,0.599,0.911,NO,STABLE
PROD_01572,SHOP_017,Sports,28.16,38.55,386,71.0,0.232,566.55,0.2,0.901,0.741,0.633,0.45,YES,STABLE
PROD_01573,SHOP_038,Beauty,202.21,379.72,230,39.0,0.226,5358.32,0.473,0.701,,0.048,0.999,NO,STABLE
PROD_01574,SHOP_017,Clothing,243.75,482.91,466,399.0,0.122,83783.01,0.526,0.962,0.214,0.328,0.981,NO,STABLE
PROD_01575,SHOP_017,Beauty,81.19,213.07,314,537.0,0.202,56514.01,0.644,0.461,0.556,0.708,0.515,NO,STABLE
PROD_01576,SHOP_025,Electronics,9.99,15.43,388,461.0,0.158,2111.6,0.946,0.792,0.517,0.348,0.94,NO,INCREASE
PROD_01577,SHOP_027,Books,237.11,365.03,115,405.0,0.017,50926.87,0.938,0.315,0.311,0.291,0.617,NO,DECREASE
PROD_01578,SHOP_033,Books,79.44,104.3,6,665.0,0.111,14696.86,0.827,0.318,0.14,0.892,0.838,NO,DECREASE
PROD_01579,SHOP_039,Books,63.19,102.66,478,37.0,0.2,1168.31,0.193,0.952,0.155,0.107,0.763,YES,STABLE
PROD_01580,SHOP_019,Books,30.41,104.42,182,342.0,0.382,15642.46,0.481,0.496,0.274,0.666,0.615,NO,STABLE
PROD_01581,SHOP_031,Clothing,233.97,283.64,108,744.0,0.105,33074.26,0.319,0.301,0.803,0.055,0.694,YES,STABLE
PROD_01582,SHOP_042,Beauty,250.28,426.25,232,221.0,0.433,22050.27,0.882,0.834,0.621,0.155,0.605,NO,STABLE
PROD_01583,SHOP_022,Home & Living,291.08,501.37,318,157.0,0.39,20139.47,0.693,0.572,0.44,0.092,0.761,NO,STABLE
PROD_01584,SHOP_029,Home & Living,,608.42,187,372.0,0.252,90973.02,0.191,0.911,0.719,0.463,0.3,YES,STABLE
PROD_01585,SHOP_024,Sports,226.28,469.28,205,213.0,0.369,32659.93,0.582,0.717,0.112,0.939,0.73,NO,STABLE
PROD_01586,SHOP_043,Books,,122.61,50,741.0,0.243,44078.43,0.456,0.968,0.537,0.151,0.458,NO,STABLE
PROD_01587,SHOP_001,Electronics,19.13,25.61,490,113.0,0.3,512.57,0.775,0.358,0.345,0.074,0.256,NO,DECREASE
PROD_01588,SHOP_009,Clothing,284.53,899.18,0,48.0,0.303,20563.73,0.6,0.398,0.673,0.531,0.442,NO,DECREASE
PROD_01589,SHOP_031,Home & Living,42.72,116.78,111,75.0,0.028,5398.97,0.699,0.67,0.47,0.889,0.983,NO,STABLE
PROD_01590,SHOP_039,Clothing,45.86,159.2,395,543.0,0.246,46403.89,0.891,0.315,0.26,0.082,0.782,NO,DECREASE
PROD_01591,SHOP_002,Sports,50.88,107.95,391,119.0,0.311,4679.23,0.493,0.467,0.48,0.317,0.701,NO,STABLE
PROD_01592,SHOP_046,Clothing,173.61,292.72,91,351.0,0.063,39173.73,0.91,0.404,0.765,0.805,0.844,NO,DECREASE
PROD_01593,SHOP_011,Toys,281.2,530.23,464,629.0,0.187,127348.21,0.332,0.511,0.49,0.76,0.399,NO,STABLE
PROD_01594,SHOP_015,Books,70.13,150.87,12,619.0,0.318,34085.04,0.122,0.693,0.459,0.841,0.454,NO,STABLE
PROD_01595,SHOP_050,Food & Grocery,147.04,334.58,312,53.0,0.077,9174.27,0.421,0.369,0.214,0.713,0.413,NO,DECREASE
PROD_01596,SHOP_047,Home & Living,11.63,17.36,165,520.0,0.134,2580.33,0.582,0.305,0.567,0.345,0.695,NO,DECREASE
PROD_01597,SHOP_039,Sports,250.02,861.41,436,592.0,0.142,310546.99,0.412,0.695,0.583,0.146,0.776,NO,STABLE
PROD_01598,SHOP_001,Beauty,,165.95,75,363.0,0.177,28835.25,0.688,0.904,0.178,0.16,0.958,NO,INCREASE
PROD_01599,SHOP_003,Sports,,525.61,74,591.0,0.434,100816.76,0.665,0.996,0.519,0.511,0.379,NO,STABLE
PROD_01600,SHOP_006,Sports,55.67,121.76,366,437.0,0.442,16115.78,0.786,0.503,0.362,0.184,0.578,NO,STABLE
PROD_01601,SHOP_028,Clothing,206.15,314.67,-12,714.0,0.193,62529.01,0.899,0.74,0.345,0.157,0.785,NO,INCREASE
PROD_01602,SHOP_045,Books,163.64,286.61,65,131.0,0.193,13000.02,0.256,0.783,0.11,0.418,0.997,YES,STABLE
PROD_01603,SHOP_043,Sports,85.16,126.42,419,655.0,0.124,23674.16,0.996,0.532,0.254,0.115,0.548,NO,STABLE
PROD_01604,SHOP_015,Home & Living,41.57,129.89,401,436.0,0.275,27917.95,0.853,0.63,0.607,0.009,0.365,NO,STABLE
PROD_01605,SHOP_038,Books,141.97,173.48,279,294.0,,8050.36,0.761,0.687,0.175,0.729,0.276,NO,INCREASE
PROD_01606,SHOP_008,Clothing,110.81,210.2,9,669.0,0.274,48273.13,0.825,0.731,0.834,0.416,0.785,YES,STABLE
PROD_01607,SHOP_043,Food & Grocery,238.99,585.24,24,332.0,0.226,88975.17,0.593,0.989,0.586,0.636,0.388,NO,STABLE
PROD_01608,SHOP_022,Food & Grocery,225.11,616.68,305,372.0,0.021,142605.1,0.196,0.381,,0.159,0.46,NO,DECREASE
PROD_01609,SHOP_029,Clothing,86.53,218.99,496,243.0,0.009,31898.09,0.918,0.551,0.777,0.891,0.606,NO,STABLE
PROD_01610,SHOP_009,Books,57.54,200.26,112,376.0,0.431,30534.09,0.396,0.784,0.321,0.731,0.677,NO,STABLE
PROD_01611,SHOP_007,Clothing,205.78,616.38,303,561.0,0.101,207081.59,0.738,0.831,0.451,0.972,0.554,NO,INCREASE
PROD_01612,SHOP_034,Toys,173.28,570.47,19,774.0,0.049,292361.23,0.414,0.95,0.226,0.116,0.364,NO,STABLE
PROD_01613,SHOP_028,Beauty,205.82,270.72,343,519.0,0.286,24049.73,0.899,0.711,0.641,0.007,0.991,NO,STABLE
PROD_01614,SHOP_037,Beauty,265.74,833.69,64,477.0,0.047,258179.28,0.916,0.53,0.395,0.049,0.827,NO,STABLE
PROD_01615,SHOP_033,Food & Grocery,112.82,300.14,483,574.0,0.387,65910.79,0.561,0.659,0.179,0.773,0.407,NO,STABLE
PROD_01616,SHOP_042,Electronics,6.2,10.59,300,291.0,0.277,923.63,0.982,0.895,0.807,0.653,0.438,NO,STABLE
PROD_01617,SHOP_029,Electronics,123.88,406.11,87,761.0,0.192,173539.84,0.447,0.84,0.358,0.654,0.438,NO,STABLE
PROD_01618,SHOP_016,Books,105.56,283.2,263,214.0,0.414,22276.77,0.564,0.968,0.578,0.862,0.793,NO,STABLE
PROD_01619,SHOP_033,Beauty,228.12,756.57,254,337.0,0.187,144785.26,0.988,0.687,0.384,0.526,0.997,NO,STABLE
PROD_01620,SHOP_030,Beauty,287.4,393.94,471,702.0,0.287,53326.04,0.274,0.76,0.581,0.003,0.606,YES,STABLE
PROD_01621,SHOP_013,Sports,125.6,317.96,174,133.0,0.429,14608.4,0.4,0.836,0.646,0.224,0.812,NO,STABLE
PROD_01622,SHOP_045,Toys,202.94,391.24,60,291.0,0.28,39452.62,0.24,0.716,0.14,0.14,0.302,NO,STABLE
PROD_01623,SHOP_021,Toys,113.6,316.14,21,152.0,0.017,30262.72,0.47,0.629,0.155,0.418,0.447,NO,STABLE
PROD_01624,SHOP_007,Food & Grocery,167.55,290.84,339,611.0,0.042,72166.32,0.671,0.634,0.649,0.786,0.874,NO,INCREASE
PROD_01625,SHOP_042,Sports,214.47,259.95,197,303.0,0.127,12030.32,0.602,0.547,0.603,0.937,0.497,NO,STABLE
PROD_01626,SHOP_028,Toys,6.95,16.13,393,551.0,0.273,3677.3,0.705,0.946,0.262,0.646,0.591,NO,STABLE
PROD_01627,SHOP_034,Electronics,57.49,166.34,125,409.0,0.255,33167.14,0.749,0.988,0.726,0.948,0.539,NO,STABLE
PROD_01628,SHOP_026,Electronics,35.73,106.02,19,442.0,0.289,22089.48,0.924,0.317,,0.956,0.743,NO,DECREASE
PROD_01629,SHOP_039,Home & Living,145.31,222.97,58,391.0,0.082,27875.13,0.166,0.754,0.614,0.755,0.854,YES,STABLE
PROD_01630,SHOP_015,Toys,12.34,16.66,88,427.0,0.019,1809.59,0.15,0.691,0.763,0.511,0.722,YES,STABLE
PROD_01631,SHOP_048,Beauty,164.73,533.64,404,170.0,0.401,37566.11,0.94,0.343,0.245,0.159,0.728,NO,DECREASE
PROD_01632,SHOP_019,Electronics,81.31,227.97,187,515.0,0.261,55816.6,0.224,0.917,0.468,0.013,0.654,YES,STABLE
PROD_01633,SHOP_012,Toys,111.73,185.6,281,476.0,0.313,24156.38,0.522,0.683,0.502,0.014,0.203,NO,STABLE
PROD_01634,SHOP_006,Home & Living,46.97,121.88,256,621.0,0.204,37029.21,0.929,0.682,0.216,0.522,0.836,NO,STABLE
PROD_01635,SHOP_017,Home & Living,40.26,48.84,174,200.0,0.39,1046.76,0.167,0.661,0.418,0.335,0.783,NO,STABLE
PROD_01636,SHOP_020,Home & Living,299.84,1027.89,295,376.0,0.286,195455.22,0.23,0.708,0.243,0.123,0.339,NO,STABLE
PROD_01637,SHOP_002,Home & Living,30.0,77.08,500,631.0,0.25,22280.61,0.336,0.314,0.43,0.931,0.295,YES,DECREASE
PROD_01638,SHOP_031,Electronics,142.87,199.04,485,56.0,0.212,2478.67,0.357,0.499,0.269,0.975,0.663,NO,STABLE
PROD_01639,SHOP_021,Electronics,292.46,399.28,474,584.0,0.416,36431.6,0.146,0.628,0.711,0.496,0.79,YES,INCREASE
PROD_01640,SHOP_046,Sports,206.39,322.53,41,12.0,0.445,773.49,0.255,0.931,0.453,0.904,0.832,NO,STABLE
PROD_01641,SHOP_021,Home & Living,180.53,525.14,231,766.0,0.139,227279.25,0.848,0.417,0.214,0.663,0.744,NO,DECREASE
PROD_01642,SHOP_050,Toys,217.05,474.45,20,696.0,0.383,110535.8,0.184,0.929,0.241,0.459,0.825,NO,STABLE
PROD_01643,SHOP_025,Beauty,162.4,470.53,461,385.0,0.345,77702.68,0.104,0.671,0.358,0.767,0.847,NO,STABLE
PROD_01644,SHOP_018,Clothing,85.5,221.35,263,59.0,0.095,7253.71,0.838,0.536,0.401,0.283,0.236,NO,STABLE
PROD_01645,SHOP_017,Food & Grocery,115.3,198.57,74,451.0,0.331,25124.14,0.198,0.931,0.168,0.963,0.929,NO,STABLE
PROD_01646,SHOP_039,Toys,70.6,108.72,124,365.0,,8737.87,0.471,0.65,0.257,0.819,0.563,NO,STABLE
PROD_01647,SHOP_010,Food & Grocery,198.71,423.99,79,354.0,0.277,57658.61,0.953,0.764,0.201,0.335,0.466,NO,STABLE
PROD_01648,SHOP_046,Clothing,184.88,633.34,437,776.0,0.362,222027.16,0.523,0.778,0.557,0.54,0.557,NO,STABLE
PROD_01649,SHOP_044,Books,144.96,437.32,92,82.0,0.118,21144.64,0.171,0.428,0.352,0.047,0.417,YES,STABLE
PROD_01650,SHOP_038,Beauty,297.98,710.13,481,481.0,0.149,168705.77,0.351,0.659,0.763,0.758,0.973,YES,STABLE
PROD_01651,SHOP_027,Sports,298.44,986.29,353,336.0,,131043.68,0.491,0.787,0.35,0.991,0.99,NO,STABLE
PROD_01652,SHOP_034,Books,89.47,164.83,309,248.0,0.19,15138.32,0.809,0.545,0.189,0.887,0.985,NO,STABLE
PROD_01653,SHOP_030,Electronics,13.33,28.45,314,258.0,0.233,2992.04,0.88,0.977,0.177,0.035,0.765,NO,STABLE
PROD_01654,SHOP_042,Food & Grocery,216.06,709.72,34,549.0,0.186,220609.74,0.684,0.499,0.442,0.874,0.535,NO,STABLE
PROD_01655,SHOP_035,Beauty,254.99,627.37,249,552.0,0.341,135459.93,0.143,0.577,0.158,0.697,0.439,NO,STABLE
PROD_01656,SHOP_006,Books,159.25,193.89,321,564.0,0.306,13558.65,0.258,0.398,0.804,0.915,0.619,NO,DECREASE
PROD_01657,SHOP_012,Books,163.37,529.78,354,545.0,0.446,110630.17,0.504,0.325,0.216,0.243,0.736,NO,DECREASE
PROD_01658,SHOP_014,Food & Grocery,225.01,744.16,106,442.0,0.425,131941.97,0.571,0.986,0.195,0.443,0.898,NO,STABLE
PROD_01659,SHOP_010,Beauty,161.11,464.99,-6,739.0,0.109,200089.48,0.106,0.996,0.462,0.561,0.865,NO,STABLE
PROD_01660,SHOP_049,Toys,228.24,775.22,360,377.0,0.216,161669.78,0.408,0.598,0.245,0.65,0.887,NO,STABLE
PROD_01661,SHOP_034,Toys,110.15,277.85,111,62.0,0.424,5988.9,0.798,0.454,0.577,0.825,0.336,NO,STABLE
PROD_01662,SHOP_003,Books,,789.89,169,350.0,0.152,166124.9,0.917,0.665,0.645,0.7,0.378,NO,INCREASE
PROD_01663,SHOP_024,Clothing,237.67,508.64,401,292.0,0.18,64881.06,0.68,0.463,0.393,0.787,0.899,NO,DECREASE
PROD_01664,SHOP_048,Beauty,72.34,115.05,-14,638.0,0.382,16839.87,0.968,0.414,0.508,0.33,0.628,NO,DECREASE
PROD_01665,SHOP_038,Toys,252.89,693.45,142,163.0,0.19,58167.14,0.129,0.589,0.577,0.595,0.365,YES,STABLE
PROD_01666,SHOP_016,Clothing,217.8,508.72,46,777.0,,187843.26,0.59,0.473,0.418,0.625,0.456,NO,STABLE
PROD_01667,SHOP_014,Sports,139.83,436.07,101,333.0,0.182,80694.0,0.119,0.745,0.437,0.166,0.814,YES,STABLE
PROD_01668,SHOP_023,Books,288.41,562.54,175,626.0,0.257,127502.8,0.979,0.318,0.357,0.897,0.392,NO,DECREASE
PROD_01669,SHOP_005,Books,169.95,444.76,482,164.0,0.31,31097.5,0.218,0.897,0.773,0.143,0.946,NO,STABLE
PROD_01670,SHOP_007,Toys,262.73,678.92,363,189.0,0.042,75356.19,0.849,0.562,0.322,0.296,0.319,NO,STABLE
PROD_01671,SHOP_013,Beauty,12.59,36.1,280,144.0,,2928.41,0.151,0.876,0.372,0.858,0.338,YES,STABLE
PROD_01672,SHOP_050,Sports,133.77,244.86,427,22.0,0.259,1810.99,0.181,0.858,0.166,0.552,0.231,YES,STABLE
PROD_01673,SHOP_019,Electronics,277.9,632.05,467,258.0,0.04,87715.87,0.82,0.759,0.778,0.325,0.525,YES,INCREASE
PROD_01674,SHOP_017,Sports,241.31,680.16,242,70.0,0.091,27924.03,0.641,0.78,0.424,0.176,0.569,NO,INCREASE
PROD_01675,SHOP_040,Food & Grocery,30.46,84.84,104,514.0,0.038,26889.17,0.301,0.365,0.544,0.305,0.227,YES,DECREASE
PROD_01676,SHOP_044,Home & Living,126.59,386.41,80,192.0,0.053,47241.51,0.615,0.773,0.752,0.036,0.323,YES,INCREASE
PROD_01677,SHOP_041,Home & Living,122.61,156.51,153,728.0,0.396,14906.24,0.991,0.938,0.164,0.858,0.374,NO,STABLE
PROD_01678,SHOP_021,Electronics,244.88,298.98,122,739.0,0.093,36261.77,0.243,0.834,0.84,0.272,0.839,YES,STABLE
PROD_01679,SHOP_023,Home & Living,22.12,62.63,232,355.0,0.338,9520.26,0.238,0.795,0.59,0.152,0.26,NO,STABLE
PROD_01680,SHOP_006,Clothing,197.44,622.73,381,787.0,0.025,326335.65,0.793,0.783,0.43,0.847,0.225,NO,INCREASE
PROD_01681,SHOP_002,Beauty,9.03,22.99,143,412.0,,3387.65,0.876,0.977,0.398,0.605,0.889,NO,STABLE
PROD_01682,SHOP_034,Toys,246.54,736.21,296,507.0,0.39,151440.24,0.159,0.759,0.52,0.198,0.346,NO,DECREASE
PROD_01683,SHOP_040,Sports,263.21,408.52,239,343.0,0.27,36384.17,0.105,0.704,0.24,0.525,0.911,YES,STABLE
PROD_01684,SHOP_040,Sports,231.94,754.1,488,430.0,0.352,145494.66,0.967,0.944,0.49,0.165,0.801,NO,STABLE
PROD_01685,SHOP_010,Sports,286.09,686.6,16,264.0,0.313,72639.7,0.47,0.607,0.489,0.413,0.919,NO,STABLE
PROD_01686,SHOP_009,Clothing,16.38,27.61,234,340.0,0.155,3226.38,0.252,0.61,0.4,0.122,0.487,YES,STABLE
PROD_01687,SHOP_046,Clothing,96.92,160.24,194,70.0,0.033,4286.13,0.585,0.383,,0.917,0.888,NO,DECREASE
PROD_01688,SHOP_022,Toys,,276.98,194,359.0,0.409,36437.9,0.258,0.579,0.827,0.38,0.802,YES,STABLE
PROD_01689,SHOP_041,Books,207.37,375.32,173,580.0,0.159,81922.65,0.469,0.597,0.107,0.992,0.881,NO,STABLE
PROD_01690,SHOP_034,Sports,116.04,293.53,464,273.0,0.309,33482.25,0.721,0.756,0.645,0.766,0.795,NO,STABLE
PROD_01691,SHOP_044,Toys,191.14,229.46,404,599.0,0.087,20956.71,0.126,0.801,0.53,0.406,0.935,YES,STABLE
PROD_01692,SHOP_016,Electronics,86.15,205.9,128,575.0,0.122,60455.79,0.884,0.973,0.71,0.034,0.753,YES,STABLE
PROD_01693,SHOP_039,Food & Grocery,286.62,501.43,313,766.0,0.174,135913.72,0.618,0.506,0.726,0.981,0.801,NO,STABLE
PROD_01694,SHOP_001,Electronics,38.11,130.42,380,735.0,0.389,41455.04,0.684,0.613,0.303,0.461,0.73,NO,STABLE
PROD_01695,SHOP_036,Sports,72.25,110.65,142,749.0,0.231,22117.67,0.538,0.364,0.817,0.852,0.242,YES,DECREASE
PROD_01696,SHOP_048,Clothing,222.84,277.71,138,796.0,0.426,25070.32,0.61,0.692,0.167,0.921,0.431,NO,STABLE
PROD_01697,SHOP_035,Food & Grocery,64.59,106.65,86,690.0,0.241,22027.24,0.525,0.551,0.404,0.492,0.995,NO,STABLE
PROD_01698,SHOP_046,Beauty,144.34,446.83,174,530.0,0.252,119919.14,0.895,0.81,0.149,0.525,0.99,NO,STABLE
PROD_01699,SHOP_047,Beauty,175.17,249.19,213,122.0,0.034,8723.41,0.94,0.48,0.386,0.65,0.974,NO,STABLE
PROD_01700,SHOP_047,Food & Grocery,231.4,740.93,250,217.0,0.432,62802.63,0.832,0.769,0.788,0.858,0.812,NO,STABLE
PROD_01701,SHOP_030,Beauty,6.4,14.41,286,123.0,0.285,704.44,0.407,0.421,0.799,0.157,0.801,YES,STABLE
PROD_01702,SHOP_043,Home & Living,124.73,356.83,75,554.0,0.194,103638.22,0.92,0.891,0.512,0.215,0.657,NO,STABLE
PROD_01703,SHOP_001,Electronics,60.73,211.56,241,9.0,0.374,849.78,0.774,0.89,0.116,0.047,0.397,NO,STABLE
PROD_01704,SHOP_049,Home & Living,243.24,611.29,84,37.0,0.224,10567.45,0.857,0.827,0.126,0.964,0.912,NO,STABLE
PROD_01705,SHOP_035,Books,134.88,284.87,350,180.0,0.277,19519.7,0.413,0.897,0.699,0.673,0.415,NO,STABLE
PROD_01706,SHOP_033,Food & Grocery,35.37,123.62,138,510.0,0.214,35375.9,0.415,0.901,0.705,0.194,0.467,YES,STABLE
PROD_01707,SHOP_014,Electronics,41.88,121.31,339,261.0,0.155,17517.89,0.958,0.56,,0.242,0.689,NO,DECREASE
PROD_01708,SHOP_015,Home & Living,,224.98,175,150.0,0.291,12884.3,0.345,0.58,0.459,0.122,0.474,YES,STABLE
PROD_01709,SHOP_026,Sports,218.38,644.79,307,213.0,0.087,82923.53,0.543,0.461,0.845,0.13,0.626,NO,STABLE
PROD_01710,SHOP_032,Sports,203.88,323.69,384,593.0,0.094,64368.88,0.132,0.867,0.638,0.825,0.787,NO,STABLE
PROD_01711,SHOP_018,Electronics,63.27,107.44,389,201.0,0.307,6152.57,0.669,0.676,0.708,0.211,0.425,NO,STABLE
PROD_01712,SHOP_018,Electronics,142.1,310.31,303,536.0,0.36,57702.76,0.678,0.56,0.801,0.678,0.582,NO,STABLE
PROD_01713,SHOP_046,Toys,110.18,205.02,425,707.0,0.065,62693.51,0.431,0.766,0.505,0.222,0.697,NO,STABLE
PROD_01714,SHOP_034,Home & Living,161.15,418.88,134,743.0,0.433,108576.75,0.574,0.689,0.577,0.572,0.377,NO,STABLE
PROD_01715,SHOP_006,Sports,209.55,252.24,84,96.0,,3004.01,0.437,0.707,0.606,0.964,0.838,NO,STABLE
PROD_01716,SHOP_041,Home & Living,202.97,250.98,330,468.0,0.1,20221.81,0.368,0.592,0.17,0.298,0.655,NO,STABLE
PROD_01717,SHOP_015,Electronics,160.68,254.71,75,480.0,0.172,37371.28,0.237,0.528,0.524,0.4,0.926,NO,STABLE
PROD_01718,SHOP_001,Books,64.31,159.02,164,761.0,0.129,62776.72,0.426,0.845,0.59,0.198,0.576,NO,STABLE
PROD_01719,SHOP_014,Beauty,117.15,238.25,349,760.0,0.438,51724.23,0.416,0.573,0.696,0.205,0.764,NO,STABLE
PROD_01720,SHOP_028,Clothing,201.92,234.62,49,594.0,0.056,18336.07,0.643,0.512,0.49,0.396,0.976,NO,STABLE
PROD_01721,SHOP_050,Beauty,231.79,749.48,321,707.0,,333432.22,0.522,0.55,0.372,0.939,0.273,NO,STABLE
PROD_01722,SHOP_027,Clothing,91.33,306.29,362,672.0,0.298,101406.09,0.675,0.691,0.111,0.35,0.593,NO,STABLE
PROD_01723,SHOP_045,Sports,288.32,489.99,225,786.0,0.247,119360.0,0.151,0.84,0.769,0.712,0.305,YES,DECREASE
PROD_01724,SHOP_035,Beauty,240.66,448.09,230,453.0,0.041,90113.19,0.576,0.828,0.477,0.977,0.419,NO,STABLE
PROD_01725,SHOP_026,Electronics,51.53,98.42,76,245.0,0.02,11258.29,0.875,0.751,0.722,0.39,0.515,YES,INCREASE
PROD_01726,SHOP_012,Toys,299.04,475.07,52,702.0,,103801.37,0.129,0.465,0.439,0.005,0.637,YES,STABLE
PROD_01727,SHOP_014,Electronics,145.7,256.43,141,470.0,0.194,41946.74,0.923,0.386,0.656,0.082,0.265,YES,DECREASE
PROD_01728,SHOP_023,Toys,167.62,353.78,257,728.0,0.417,79010.77,0.163,0.694,0.579,0.042,0.863,NO,STABLE
PROD_01729,SHOP_001,Home & Living,34.62,57.99,160,323.0,0.337,5004.66,0.79,0.318,0.54,0.785,0.586,NO,INCREASE
PROD_01730,SHOP_035,Clothing,32.33,65.65,28,394.0,0.336,8717.05,0.689,0.363,0.321,0.568,0.663,NO,DECREASE
PROD_01731,SHOP_043,Clothing,244.83,747.91,113,590.0,0.185,241906.02,0.494,0.651,0.696,0.492,0.586,YES,STABLE
PROD_01732,SHOP_002,Toys,149.67,492.82,51,614.0,0.19,170662.22,0.238,0.714,0.256,0.14,0.81,NO,STABLE
PROD_01733,SHOP_003,Books,,678.21,423,218.0,0.215,81598.21,0.709,0.955,0.453,0.363,0.645,NO,STABLE
PROD_01734,SHOP_027,Food & Grocery,237.75,687.23,369,33.0,0.292,10501.65,0.925,0.996,0.544,0.83,0.955,NO,STABLE
PROD_01735,SHOP_035,Clothing,29.15,41.84,373,134.0,0.389,1038.98,0.739,0.846,0.756,0.615,0.687,NO,STABLE
PROD_01736,SHOP_004,Food & Grocery,131.61,197.94,58,291.0,0.367,12218.18,0.407,0.601,0.594,0.505,0.684,NO,STABLE
PROD_01737,SHOP_036,Home & Living,19.28,35.23,15,352.0,0.073,5204.55,0.159,0.828,0.732,0.793,0.205,YES,STABLE
PROD_01738,SHOP_017,Books,225.41,686.84,429,43.0,0.394,12023.94,0.731,0.784,0.475,0.102,0.231,NO,STABLE
PROD_01739,SHOP_002,Toys,246.97,290.72,348,757.0,0.15,28150.94,0.918,0.651,0.41,0.132,0.956,NO,INCREASE
PROD_01740,SHOP_032,Electronics,81.08,209.16,140,80.0,0.137,8842.64,0.699,0.761,0.318,0.359,0.944,NO,STABLE
PROD_01741,SHOP_026,Beauty,227.06,583.85,449,614.0,0.363,139546.99,0.276,0.367,0.804,0.967,0.596,NO,DECREASE
PROD_01742,SHOP_009,Electronics,290.0,989.06,-7,132.0,0.274,66992.32,0.501,0.572,0.191,0.39,0.31,NO,STABLE
PROD_01743,SHOP_036,Home & Living,180.38,475.05,402,691.0,0.186,165744.21,0.685,0.387,0.377,0.157,0.598,NO,DECREASE
PROD_01744,SHOP_014,Food & Grocery,30.59,102.59,165,151.0,0.123,9534.74,0.965,0.538,0.356,0.743,0.865,NO,STABLE
PROD_01745,SHOP_012,Beauty,36.86,125.18,28,347.0,,19981.87,0.107,0.552,0.649,0.228,0.359,YES,STABLE
PROD_01746,SHOP_019,Sports,200.85,345.3,64,743.0,0.323,72659.94,0.211,0.723,0.762,0.921,0.663,NO,STABLE
PROD_01747,SHOP_018,Clothing,259.33,790.31,275,497.0,0.23,203200.74,0.339,0.935,,0.681,0.708,YES,STABLE
PROD_01748,SHOP_007,Food & Grocery,278.75,600.33,271,150.0,0.103,43268.59,0.295,0.736,0.524,0.681,0.797,YES,STABLE
PROD_01749,SHOP_011,Books,292.16,572.03,237,531.0,0.348,96894.35,0.779,0.605,0.263,0.332,0.603,NO,STABLE
PROD_01750,SHOP_033,Books,159.19,382.53,100,766.0,0.341,112740.69,0.545,0.739,0.336,0.295,0.349,NO,STABLE
PROD_01751,SHOP_036,Food & Grocery,12.45,15.67,127,257.0,0.151,702.58,0.307,0.815,0.24,0.962,0.327,NO,STABLE
PROD_01752,SHOP_020,Beauty,99.68,277.74,256,457.0,0.036,78443.98,0.699,0.339,0.454,0.208,0.747,NO,DECREASE
PROD_01753,SHOP_026,Food & Grocery,42.88,115.48,17,492.0,0.379,22181.62,0.741,0.958,0.293,0.955,0.376,NO,STABLE
PROD_01754,SHOP_020,Home & Living,109.0,243.53,138,209.0,0.096,25417.56,0.636,0.729,0.459,0.811,0.747,NO,INCREASE
PROD_01755,SHOP_002,Beauty,32.21,93.81,382,210.0,0.356,8330.78,0.372,0.506,0.55,0.496,0.791,NO,STABLE
PROD_01756,SHOP_031,Clothing,155.96,199.03,363,133.0,0.052,5430.44,0.615,0.407,0.555,0.217,0.55,NO,STABLE
PROD_01757,SHOP_011,Clothing,54.38,91.82,308,329.0,0.119,10851.95,0.137,0.916,0.11,0.45,0.749,NO,STABLE
PROD_01758,SHOP_030,Books,144.12,456.5,130,6.0,0.207,1486.3,0.299,0.569,0.745,0.982,0.483,NO,STABLE
PROD_01759,SHOP_012,Clothing,237.3,632.59,65,123.0,0.261,35930.68,0.935,0.901,0.478,0.865,0.63,NO,STABLE
PROD_01760,SHOP_013,Sports,255.89,839.28,369,797.0,0.162,389638.01,0.628,0.887,0.527,0.662,0.229,NO,INCREASE
PROD_01761,SHOP_017,Sports,197.76,350.4,174,533.0,0.365,51661.77,0.349,0.915,0.522,0.112,0.617,NO,STABLE
PROD_01762,SHOP_025,Electronics,226.06,508.42,349,90.0,0.213,19999.56,0.737,0.515,0.633,0.938,0.831,NO,STABLE
