request_id,ride_distance_km,pickup_distance_km,fare_offered,requested_seats,available_seats,passenger_rating,time_of_day,is_weekend,has_luggage,has_pets,passenger_gender,driver_gender,driver_decision
REQ_01390,84.7,6.5,61.33,4,4,2.8,morning,0,0,0,MALE,FEMALE,ACCEPT
REQ_01391,52.6,7.3,42.33,2,4,4.4,morning,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_01392,147.6,3.8,43.47,1,4,4.1,morning,0,0,0,MALE,MALE,REJECT
REQ_01393,54.1,5.6,25.37,1,4,3.2,afternoon,0,0,0,MALE,MALE,REJECT
REQ_01394,145.9,7.4,104.92,4,4,3.0,afternoon,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_01395,115.3,11.0,119.14,3,4,2.2,evening,1,1,0,FEMALE,OTHER,REJECT
REQ_01396,126.6,6.2,66.5,1,4,3.3,afternoon,1,0,0,MALE,OTHER,ACCEPT
REQ_01397,124.8,11.1,126.55,3,4,4.4,night,1,1,0,MALE,FEMALE,ACCEPT
REQ_01398,233.6,7.4,150.0,3,4,1.6,morning,1,0,0,OTHER,MALE,ACCEPT
REQ_01399,68.4,5.2,144.88,4,4,3.8,evening,1,1,0,OTHER,OTHER,ACCEPT
REQ_01400,94.9,0.3,34.61,2,4,1.7,night,0,1,0,MALE,FEMALE,REJECT
REQ_01401,70.9,11.4,109.88,4,4,4.2,morning,0,1,1,FEMALE,MALE,ACCEPT
REQ_01402,14.2,3.3,5.09,1,4,4.2,evening,0,1,0,OTHER,MALE,REJECT
REQ_01403,102.9,10.4,76.24,4,4,4.3,evening,1,1,0,MALE,FEMALE,ACCEPT
REQ_01404,171.0,2.0,150.0,4,4,1.1,afternoon,0,0,0,OTHER,MALE,ACCEPT
REQ_01405,106.6,5.0,76.67,2,4,2.8,morning,0,1,0,OTHER,FEMALE,REJECT
REQ_01406,18.7,11.0,17.02,4,4,2.7,morning,0,1,0,MALE,OTHER,ACCEPT
REQ_01407,119.9,10.7,49.2,2,4,2.6,evening,0,1,0,OTHER,FEMALE,ACCEPT
REQ_01408,57.5,9.9,36.88,3,4,4.8,morning,0,0,0,MALE,FEMALE,ACCEPT
REQ_01409,192.1,7.3,150.0,3,4,3.7,evening,1,0,0,OTHER,MALE,ACCEPT
REQ_01410,76.7,12.0,100.65,4,4,3.8,night,1,0,1,FEMALE,FEMALE,ACCEPT
REQ_01411,129.7,2.3,54.87,1,4,4.8,night,0,0,0,FEMALE,OTHER,REJECT
REQ_01412,85.3,2.4,46.47,3,4,4.7,evening,0,1,0,FEMALE,OTHER,ACCEPT
REQ_01413,458.1,11.2,150.0,3,4,1.2,evening,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_01414,81.1,10.2,78.58,4,4,1.1,morning,0,0,0,FEMALE,OTHER,ACCEPT
REQ_01415,221.2,11.8,150.0,3,4,1.5,afternoon,0,0,1,OTHER,OTHER,ACCEPT
REQ_01416,23.0,5.3,19.65,3,4,5.0,morning,1,1,0,MALE,MALE,ACCEPT
REQ_01417,183.5,4.5,114.88,2,4,1.1,evening,0,1,1,FEMALE,MALE,ACCEPT
REQ_01418,80.5,0.5,150.0,4,4,4.1,morning,1,0,0,FEMALE,MALE,REJECT
REQ_01419,13.6,8.3,8.35,2,4,1.1,afternoon,0,1,0,FEMALE,MALE,REJECT
REQ_01420,57.0,2.1,51.61,3,4,1.9,morning,1,0,0,MALE,FEMALE,ACCEPT
REQ_01421,96.1,1.5,68.48,3,4,4.1,afternoon,0,0,0,OTHER,OTHER,ACCEPT
REQ_01422,80.0,1.1,32.39,1,4,2.0,morning,0,0,0,MALE,FEMALE,REJECT
REQ_01423,116.5,6.3,47.63,2,4,1.9,morning,1,0,0,FEMALE,FEMALE,REJECT
REQ_01424,86.9,4.2,130.78,4,4,2.3,evening,0,0,0,OTHER,FEMALE,ACCEPT
REQ_01425,207.5,7.2,150.0,4,4,3.7,evening,1,1,0,MALE,FEMALE,ACCEPT
REQ_01426,77.1,4.6,79.09,2,4,1.5,morning,1,0,0,OTHER,OTHER,ACCEPT
REQ_01427,13.6,2.9,2.97,1,4,3.9,afternoon,1,0,0,OTHER,OTHER,REJECT
REQ_01428,13.4,6.4,19.52,4,4,2.7,morning,0,0,0,MALE,OTHER,ACCEPT
REQ_01429,83.3,7.2,41.93,3,4,3.2,night,0,0,0,MALE,FEMALE,ACCEPT
REQ_01430,81.7,5.9,35.78,2,4,2.9,morning,0,0,0,OTHER,OTHER,ACCEPT
REQ_01431,82.9,3.9,18.33,1,4,1.0,morning,0,1,0,FEMALE,MALE,REJECT
REQ_01432,76.1,7.6,39.8,2,4,2.9,afternoon,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_01433,76.0,10.4,11.71,1,4,1.8,morning,0,0,0,OTHER,OTHER,REJECT
REQ_01434,142.2,1.8,99.32,2,4,3.9,morning,1,0,0,MALE,MALE,ACCEPT
REQ_01435,70.1,1.5,35.5,3,4,2.3,afternoon,1,0,0,MALE,FEMALE,ACCEPT
REQ_01436,272.4,11.8,84.21,1,4,2.8,evening,0,0,0,FEMALE,FEMALE,REJECT
REQ_01437,106.6,1.8,19.15,1,4,4.9,morning,0,0,0,OTHER,OTHER,REJECT
REQ_01438,98.0,11.4,34.64,2,4,4.3,morning,0,1,0,OTHER,OTHER,REJECT
REQ_01439,172.1,1.2,150.0,2,4,4.5,morning,0,1,1,FEMALE,OTHER,ACCEPT
REQ_01440,108.3,9.1,31.93,1,4,4.2,night,1,0,0,OTHER,OTHER,ACCEPT
REQ_01441,141.8,9.2,150.0,3,4,2.2,evening,0,0,0,MALE,OTHER,ACCEPT
REQ_01442,96.7,0.4,76.2,4,4,4.5,afternoon,0,1,0,MALE,FEMALE,ACCEPT
REQ_01443,144.4,9.5,102.78,2,4,1.4,evening,0,0,0,OTHER,MALE,ACCEPT
REQ_01444,20.3,6.1,7.68,1,4,3.6,night,1,1,0,OTHER,MALE,REJECT
REQ_01445,440.2,4.3,150.0,2,4,4.6,afternoon,0,0,0,FEMALE,MALE,ACCEPT
REQ_01446,17.8,3.4,11.12,2,4,3.1,morning,0,1,1,FEMALE,OTHER,ACCEPT
REQ_01447,154.2,10.4,150.0,4,4,4.2,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_01448,121.4,2.6,94.17,2,4,4.7,night,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_01449,262.5,10.9,150.0,2,4,3.3,morning,1,1,1,OTHER,MALE,REJECT
REQ_01450,130.4,9.8,127.19,2,4,2.6,night,0,1,0,OTHER,FEMALE,ACCEPT
REQ_01451,16.1,10.5,9.61,3,4,1.7,afternoon,1,0,0,MALE,FEMALE,REJECT
REQ_01452,167.9,11.5,150.0,2,4,4.1,afternoon,0,1,0,MALE,FEMALE,ACCEPT
REQ_01453,137.4,5.1,150.0,4,4,3.6,afternoon,1,0,0,MALE,OTHER,ACCEPT
REQ_01454,13.5,11.1,6.31,2,4,2.3,morning,1,0,0,OTHER,FEMALE,REJECT
REQ_01455,227.9,10.8,150.0,4,4,1.2,night,1,0,0,OTHER,FEMALE,ACCEPT
REQ_01456,229.6,11.2,46.57,1,4,2.9,night,0,0,0,MALE,FEMALE,REJECT
REQ_01457,111.5,2.5,150.0,4,4,3.8,morning,1,0,0,MALE,OTHER,ACCEPT
REQ_01458,57.8,11.2,73.34,3,4,2.9,evening,0,0,1,MALE,MALE,REJECT
REQ_01459,249.4,4.0,150.0,2,4,4.2,morning,0,0,0,OTHER,OTHER,ACCEPT
REQ_01460,111.3,7.6,32.32,1,4,3.5,night,0,0,0,MALE,FEMALE,REJECT
REQ_01461,95.7,8.7,94.54,2,4,4.3,night,0,1,0,OTHER,FEMALE,ACCEPT
REQ_01462,17.2,2.1,20.33,4,4,1.0,afternoon,0,1,0,OTHER,MALE,ACCEPT
REQ_01463,101.8,9.4,68.78,2,4,4.9,evening,1,1,0,OTHER,FEMALE,ACCEPT
REQ_01464,142.9,5.7,65.72,2,4,4.3,night,0,0,0,OTHER,MALE,ACCEPT
REQ_01465,12.0,2.1,4.83,1,4,3.7,evening,0,0,0,MALE,OTHER,ACCEPT
REQ_01466,94.8,6.1,96.72,4,4,2.8,evening,0,1,0,MALE,FEMALE,ACCEPT
REQ_01467,477.1,11.8,150.0,2,4,2.0,afternoon,0,0,0,OTHER,FEMALE,REJECT
REQ_01468,285.8,6.9,150.0,2,4,5.0,afternoon,0,0,1,MALE,OTHER,ACCEPT
REQ_01469,162.4,3.1,150.0,4,4,3.7,afternoon,1,0,0,FEMALE,FEMALE,ACCEPT
REQ_01470,16.1,8.1,14.81,2,4,1.3,evening,0,0,0,MALE,OTHER,ACCEPT
REQ_01471,205.7,9.5,150.0,4,4,2.3,afternoon,0,0,0,FEMALE,MALE,ACCEPT
REQ_01472,83.5,7.0,86.39,2,4,3.3,morning,0,0,0,MALE,MALE,ACCEPT
REQ_01473,50.0,7.0,11.2,1,4,2.4,night,0,1,0,OTHER,FEMALE,REJECT
REQ_01474,13.5,0.5,11.92,2,4,1.4,night,0,0,1,OTHER,FEMALE,ACCEPT
REQ_01475,107.8,2.7,35.47,2,4,2.8,night,0,0,0,OTHER,OTHER,REJECT
REQ_01476,8.9,2.2,10.89,4,4,2.8,night,1,0,0,MALE,MALE,REJECT
REQ_01477,142.0,8.4,150.0,4,4,3.3,night,0,0,0,OTHER,OTHER,ACCEPT
REQ_01478,287.7,1.4,150.0,4,4,3.5,evening,0,1,0,OTHER,OTHER,ACCEPT
REQ_01479,17.3,7.2,24.38,3,4,3.6,morning,0,0,0,FEMALE,OTHER,ACCEPT
REQ_01480,13.0,0.3,19.71,4,4,2.6,night,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_01481,150.0,1.3,93.8,2,4,1.1,night,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_01482,79.9,2.6,129.12,4,4,1.4,evening,0,0,0,FEMALE,MALE,ACCEPT
REQ_01483,66.8,4.7,38.89,3,4,2.5,afternoon,1,0,0,MALE,MALE,ACCEPT
REQ_01484,115.8,2.7,150.0,3,4,4.4,afternoon,0,0,0,OTHER,OTHER,ACCEPT
REQ_01485,100.5,11.1,150.0,4,4,1.9,night,1,0,0,FEMALE,OTHER,REJECT
REQ_01486,135.8,4.9,103.2,2,4,2.1,afternoon,0,0,0,OTHER,FEMALE,ACCEPT
REQ_01487,117.7,6.5,103.44,2,4,3.9,afternoon,1,0,0,MALE,OTHER,ACCEPT
REQ_01488,106.8,6.5,136.65,3,4,1.5,morning,1,1,1,OTHER,FEMALE,ACCEPT
REQ_01489,11.0,5.9,12.68,3,4,2.9,evening,1,0,0,FEMALE,FEMALE,REJECT
REQ_01490,53.0,0.4,38.06,3,4,3.9,evening,0,0,0,MALE,MALE,ACCEPT
REQ_01491,12.8,8.9,19.04,3,4,4.4,morning,1,1,0,FEMALE,FEMALE,ACCEPT
REQ_01492,114.8,4.2,150.0,3,4,3.4,night,0,0,0,MALE,OTHER,ACCEPT
REQ_01493,91.9,2.5,138.95,3,4,2.5,night,0,1,0,OTHER,OTHER,ACCEPT
REQ_01494,135.8,5.1,112.01,2,4,2.6,morning,0,1,0,MALE,FEMALE,ACCEPT
REQ_01495,532.7,8.7,150.0,4,4,2.3,night,0,0,1,OTHER,OTHER,REJECT
REQ_01496,52.4,7.1,9.21,1,4,4.6,afternoon,0,0,0,FEMALE,FEMALE,REJECT
REQ_01497,18.4,10.1,6.87,1,4,1.6,afternoon,1,0,0,MALE,MALE,REJECT
REQ_01498,52.6,2.4,24.7,3,4,1.0,afternoon,1,1,0,OTHER,MALE,ACCEPT
REQ_01499,119.7,2.8,23.84,1,4,3.9,afternoon,1,1,0,FEMALE,MALE,REJECT
REQ_01500,113.5,9.8,78.39,4,4,4.6,night,1,0,0,FEMALE,MALE,ACCEPT
REQ_01501,79.6,1.2,37.68,2,4,1.9,afternoon,0,0,0,FEMALE,MALE,REJECT
REQ_01502,53.2,6.6,45.8,4,4,2.8,morning,0,0,0,MALE,MALE,ACCEPT
REQ_01503,59.6,10.6,19.97,1,4,4.5,night,0,0,0,FEMALE,OTHER,REJECT
REQ_01504,73.6,5.9,50.05,4,4,4.7,evening,0,0,0,OTHER,MALE,ACCEPT
REQ_01505,62.4,10.5,69.06,4,4,1.7,afternoon,0,0,0,OTHER,MALE,ACCEPT
REQ_01506,172.5,4.3,150.0,4,4,2.9,evening,0,0,0,MALE,MALE,ACCEPT
REQ_01507,301.8,1.5,87.12,1,4,1.9,morning,0,1,0,OTHER,MALE,REJECT
REQ_01508,146.0,9.0,58.65,1,4,1.1,morning,0,1,0,FEMALE,OTHER,ACCEPT
REQ_01509,150.6,7.2,99.49,3,4,1.4,evening,1,1,0,MALE,FEMALE,REJECT
REQ_01510,71.5,3.2,86.02,4,4,2.5,afternoon,1,0,0,MALE,MALE,ACCEPT
REQ_01511,134.7,7.9,72.14,2,4,4.9,afternoon,0,1,0,MALE,MALE,ACCEPT
REQ_01512,13.8,10.1,16.62,4,4,3.5,evening,1,0,0,MALE,FEMALE,ACCEPT
REQ_01513,9.9,9.3,11.99,3,4,2.6,afternoon,0,0,0,OTHER,MALE,ACCEPT
REQ_01514,131.6,5.1,148.8,3,4,4.6,afternoon,0,0,0,MALE,MALE,ACCEPT
REQ_01515,92.3,4.4,19.42,1,4,4.7,afternoon,0,1,0,OTHER,OTHER,REJECT
REQ_01516,250.8,10.4,150.0,4,4,3.3,afternoon,1,0,0,OTHER,OTHER,ACCEPT
REQ_01517,272.0,2.1,150.0,4,4,2.7,afternoon,0,0,0,MALE,MALE,ACCEPT
REQ_01518,105.6,7.9,120.24,3,4,1.2,morning,1,0,0,OTHER,MALE,REJECT
REQ_01519,540.9,2.1,150.0,1,4,4.0,afternoon,0,1,0,MALE,FEMALE,REJECT
REQ_01520,59.6,6.6,46.22,4,4,4.1,night,0,0,0,MALE,MALE,ACCEPT
REQ_01521,101.5,4.9,106.88,3,4,3.3,afternoon,0,0,1,FEMALE,MALE,REJECT
REQ_01522,79.1,5.9,109.16,3,4,4.0,evening,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_01523,59.9,2.8,26.74,2,4,1.3,morning,0,0,0,MALE,MALE,ACCEPT
REQ_01524,220.9,2.2,150.0,3,4,4.1,afternoon,0,1,0,OTHER,OTHER,ACCEPT
REQ_01525,11.5,5.5,20.43,4,4,1.8,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_01526,575.0,5.2,150.0,1,4,1.6,afternoon,0,1,0,MALE,OTHER,REJECT
REQ_01527,390.7,0.3,150.0,1,4,3.8,evening,0,1,0,MALE,OTHER,REJECT
REQ_01528,234.0,10.2,150.0,2,4,4.0,morning,1,0,0,MALE,FEMALE,ACCEPT
REQ_01529,176.3,11.9,64.64,2,4,4.6,night,0,0,0,FEMALE,FEMALE,REJECT
REQ_01530,63.4,11.6,45.59,4,4,1.0,afternoon,0,1,0,FEMALE,MALE,ACCEPT
REQ_01531,16.7,2.7,11.17,2,4,4.6,afternoon,1,0,0,MALE,FEMALE,ACCEPT
REQ_01532,273.1,4.1,109.69,1,4,2.7,night,0,0,0,OTHER,MALE,REJECT
REQ_01533,134.4,7.7,26.44,1,4,4.8,evening,1,1,0,OTHER,FEMALE,REJECT
REQ_01534,76.0,11.6,150.0,4,4,3.7,afternoon,0,1,0,MALE,OTHER,ACCEPT
REQ_01535,172.9,4.7,150.0,4,4,2.3,night,0,0,0,MALE,MALE,ACCEPT
REQ_01536,159.1,11.4,150.0,3,4,4.1,evening,1,1,0,OTHER,MALE,ACCEPT
REQ_01537,177.4,0.6,150.0,3,4,4.1,night,1,0,0,FEMALE,MALE,ACCEPT
REQ_01538,15.4,6.8,16.24,4,4,4.4,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_01539,13.2,7.4,12.25,3,4,2.4,morning,0,1,0,OTHER,OTHER,REJECT
REQ_01540,59.0,4.8,18.16,1,4,3.1,evening,0,1,0,OTHER,OTHER,ACCEPT
REQ_01541,169.5,10.7,86.56,1,4,3.2,afternoon,0,0,1,FEMALE,FEMALE,ACCEPT
REQ_01542,61.0,6.6,91.5,3,4,3.2,evening,0,0,1,OTHER,OTHER,REJECT
REQ_01543,69.5,8.1,68.97,2,4,2.7,night,1,0,0,OTHER,FEMALE,ACCEPT
REQ_01544,83.6,11.0,42.25,1,4,1.4,morning,1,0,0,OTHER,FEMALE,REJECT
REQ_01545,12.7,0.5,15.85,3,4,4.9,night,0,0,0,MALE,FEMALE,ACCEPT
REQ_01546,73.0,7.0,117.5,4,4,1.1,morning,0,0,0,OTHER,MALE,ACCEPT
REQ_01547,104.0,1.7,34.8,2,4,3.4,evening,0,1,0,MALE,OTHER,REJECT
REQ_01548,234.3,5.2,150.0,4,4,2.3,evening,1,0,0,MALE,MALE,ACCEPT
REQ_01549,8.5,11.2,6.87,2,4,1.9,afternoon,0,1,0,FEMALE,MALE,REJECT
REQ_01550,83.8,3.3,98.12,3,4,3.4,night,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_01551,74.1,9.9,35.16,2,4,3.9,evening,1,0,0,FEMALE,FEMALE,ACCEPT
REQ_01552,98.7,9.0,96.62,4,4,4.1,afternoon,0,0,0,MALE,OTHER,ACCEPT
REQ_01553,168.5,5.7,93.82,2,4,2.4,night,0,0,0,MALE,OTHER,REJECT
REQ_01554,93.0,2.4,150.0,3,4,2.6,afternoon,0,1,0,FEMALE,MALE,ACCEPT
REQ_01555,94.1,5.5,23.84,1,4,3.4,evening,0,0,0,FEMALE,FEMALE,REJECT
REQ_01556,54.4,9.2,29.19,2,4,4.4,evening,0,1,0,OTHER,OTHER,REJECT
REQ_01557,101.7,7.1,144.1,4,4,1.9,afternoon,1,0,0,MALE,FEMALE,ACCEPT
REQ_01558,289.0,2.8,47.68,1,4,2.7,morning,0,1,0,OTHER,MALE,REJECT
REQ_01559,80.9,9.8,26.2,1,4,4.3,evening,0,0,0,MALE,FEMALE,ACCEPT
REQ_01560,249.9,1.7,150.0,3,4,2.9,night,0,0,0,OTHER,MALE,ACCEPT
REQ_01561,65.3,10.4,66.93,3,4,1.4,night,0,1,0,FEMALE,FEMALE,REJECT
REQ_01562,207.4,5.0,62.31,1,4,2.0,evening,1,0,0,OTHER,OTHER,REJECT
REQ_01563,154.5,4.3,56.01,1,4,3.3,morning,1,0,0,FEMALE,MALE,REJECT
REQ_01564,130.0,2.2,57.78,1,4,2.6,night,0,1,0,OTHER,FEMALE,REJECT
REQ_01565,11.0,9.1,16.65,4,4,3.5,evening,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_01566,76.6,9.0,38.98,1,4,3.4,afternoon,1,0,0,OTHER,OTHER,REJECT
REQ_01567,304.6,3.8,150.0,2,4,2.2,night,0,0,0,OTHER,OTHER,REJECT
REQ_01568,72.5,9.6,32.32,2,4,1.4,night,0,0,0,FEMALE,OTHER,REJECT
REQ_01569,13.3,6.2,28.1,4,4,1.3,morning,0,0,0,FEMALE,OTHER,ACCEPT
REQ_01570,13.9,0.6,14.45,2,4,4.4,morning,0,0,0,MALE,OTHER,ACCEPT
REQ_01571,564.6,4.7,150.0,3,4,1.8,morning,0,0,0,OTHER,FEMALE,ACCEPT
REQ_01572,63.6,7.0,25.98,1,4,2.2,morning,1,0,0,OTHER,FEMALE,ACCEPT
REQ_01573,49.4,5.3,13.89,1,4,1.2,evening,0,0,0,OTHER,MALE,REJECT
REQ_01574,115.0,5.7,150.0,4,4,1.8,morning,0,0,0,OTHER,FEMALE,ACCEPT
REQ_01575,62.4,8.4,91.81,4,4,3.5,afternoon,1,1,0,OTHER,MALE,ACCEPT
REQ_01576,56.8,5.3,58.78,3,4,2.0,evening,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_01577,13.4,1.7,27.57,4,4,4.4,evening,1,0,0,OTHER,MALE,ACCEPT
REQ_01578,152.3,10.3,150.0,4,4,1.3,night,0,1,0,MALE,OTHER,ACCEPT
REQ_01579,107.3,1.2,43.34,1,4,4.5,night,0,1,0,FEMALE,OTHER,REJECT
REQ_01580,106.2,4.7,21.99,1,4,1.0,morning,1,0,1,FEMALE,MALE,REJECT
REQ_01581,47.0,10.3,13.01,1,4,1.9,evening,0,0,0,OTHER,OTHER,REJECT
REQ_01582,15.5,7.0,6.62,1,4,3.5,night,0,1,0,OTHER,OTHER,ACCEPT
REQ_01583,134.7,6.6,98.94,3,4,4.4,night,0,0,0,FEMALE,MALE,ACCEPT
REQ_01584,71.1,10.7,75.93,2,4,4.2,night,1,1,0,OTHER,FEMALE,REJECT
REQ_01585,71.7,10.1,49.95,3,4,3.0,morning,1,0,0,OTHER,MALE,ACCEPT
REQ_01586,192.3,11.6,150.0,2,4,1.4,afternoon,1,1,0,MALE,FEMALE,ACCEPT
REQ_01587,122.4,11.3,113.23,3,4,3.2,afternoon,0,0,0,MALE,MALE,ACCEPT
REQ_01588,237.6,11.1,78.43,1,4,3.6,afternoon,0,1,0,MALE,OTHER,ACCEPT
REQ_01589,60.7,1.1,18.12,1,4,1.6,night,0,0,0,OTHER,MALE,REJECT
REQ_01590,105.7,1.0,68.18,4,4,4.8,evening,1,0,0,FEMALE,OTHER,ACCEPT
REQ_01591,99.0,9.0,66.59,3,4,4.2,night,1,1,1,FEMALE,FEMALE,ACCEPT
REQ_01592,95.2,2.8,122.86,4,4,2.5,morning,1,0,1,MALE,FEMALE,REJECT
REQ_01593,328.0,0.4,150.0,4,4,1.1,night,0,1,0,MALE,MALE,REJECT
REQ_01594,127.3,5.1,85.53,2,4,1.0,morning,0,1,0,OTHER,MALE,ACCEPT
REQ_01595,12.4,6.1,4.61,2,4,3.5,evening,0,0,1,FEMALE,MALE,REJECT
REQ_01596,21.2,2.3,3.82,1,4,2.9,morning,1,0,0,OTHER,OTHER,REJECT
REQ_01597,139.9,0.6,81.58,3,4,5.0,evening,0,0,0,FEMALE,MALE,ACCEPT
REQ_01598,267.2,0.4,150.0,3,4,2.2,evening,1,1,0,MALE,FEMALE,REJECT
REQ_01599,146.4,1.4,150.0,4,4,1.6,morning,1,1,0,FEMALE,MALE,REJECT
REQ_01600,137.2,3.5,150.0,4,4,2.7,night,0,0,1,OTHER,MALE,ACCEPT
REQ_01601,584.6,5.8,150.0,1,4,2.1,night,0,1,0,OTHER,MALE,REJECT
REQ_01602,157.5,1.6,29.35,1,4,4.7,afternoon,1,0,0,OTHER,OTHER,REJECT
REQ_01603,80.7,11.9,57.03,3,4,2.7,night,1,0,0,OTHER,OTHER,ACCEPT
REQ_01604,162.8,6.2,90.56,3,4,3.2,evening,0,1,0,FEMALE,OTHER,ACCEPT
REQ_01605,81.3,3.7,85.09,2,4,4.1,morning,0,1,0,OTHER,OTHER,ACCEPT
REQ_01606,325.5,11.6,150.0,2,4,2.7,afternoon,0,0,0,FEMALE,OTHER,REJECT
REQ_01607,12.9,2.9,11.18,4,4,1.3,evening,1,1,0,MALE,MALE,REJECT
REQ_01608,155.8,9.0,24.5,1,4,1.2,evening,0,1,0,MALE,MALE,REJECT
REQ_01609,22.3,9.0,41.14,4,4,3.3,night,1,1,1,OTHER,OTHER,REJECT
REQ_01610,49.5,5.1,23.67,1,4,3.5,morning,0,0,0,OTHER,OTHER,ACCEPT
REQ_01611,127.7,5.6,150.0,4,4,5.0,morning,0,0,0,FEMALE,OTHER,ACCEPT
REQ_01612,97.0,12.0,92.21,4,4,2.1,afternoon,1,1,0,OTHER,OTHER,ACCEPT
REQ_01613,70.8,3.2,115.63,4,4,3.4,morning,0,0,0,MALE,OTHER,ACCEPT
REQ_01614,70.0,9.2,48.59,3,4,1.3,afternoon,0,1,0,OTHER,MALE,REJECT
REQ_01615,53.1,0.7,49.66,3,4,2.1,night,0,0,0,OTHER,OTHER,ACCEPT
REQ_01616,82.1,1.0,69.87,2,4,4.6,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_01617,69.0,6.3,36.85,3,4,3.0,morning,1,0,0,OTHER,FEMALE,ACCEPT
REQ_01618,151.1,5.8,121.42,3,4,1.1,afternoon,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_01619,77.8,6.9,62.65,2,4,1.7,evening,1,1,0,MALE,OTHER,ACCEPT
REQ_01620,80.7,8.1,101.15,4,4,2.1,morning,0,1,0,MALE,MALE,ACCEPT
REQ_01621,66.6,6.4,53.51,4,4,4.9,morning,1,0,0,MALE,MALE,ACCEPT
REQ_01622,126.2,4.4,81.21,2,4,3.0,morning,0,1,0,FEMALE,MALE,REJECT
REQ_01623,591.1,9.3,150.0,3,4,4.6,evening,0,1,0,OTHER,MALE,REJECT
REQ_01624,570.4,3.8,150.0,1,4,4.0,morning,0,1,1,FEMALE,OTHER,REJECT
REQ_01625,157.0,10.2,150.0,3,4,1.7,afternoon,0,0,0,FEMALE,OTHER,ACCEPT
REQ_01626,80.4,10.0,84.26,2,4,4.2,night,0,1,0,FEMALE,OTHER,ACCEPT
REQ_01627,129.9,10.3,150.0,3,4,2.8,morning,0,0,0,FEMALE,OTHER,ACCEPT
REQ_01628,96.3,5.8,18.64,1,4,4.9,afternoon,0,0,0,MALE,FEMALE,REJECT
REQ_01629,15.4,11.9,9.79,2,4,2.2,afternoon,1,0,0,FEMALE,MALE,REJECT
REQ_01630,66.2,11.4,28.53,2,4,4.0,morning,0,0,0,OTHER,OTHER,ACCEPT
REQ_01631,125.1,5.0,150.0,3,4,3.4,evening,0,1,0,OTHER,OTHER,ACCEPT
REQ_01632,81.0,5.7,28.44,1,4,4.5,night,1,1,0,FEMALE,OTHER,REJECT
REQ_01633,273.0,3.5,150.0,4,4,4.4,morning,0,0,0,MALE,FEMALE,REJECT
REQ_01634,129.6,9.8,62.88,3,4,2.0,evening,1,0,0,OTHER,MALE,REJECT
REQ_01635,129.4,9.0,150.0,4,4,3.6,morning,0,1,0,OTHER,OTHER,ACCEPT
REQ_01636,123.3,1.0,116.65,2,4,1.3,morning,0,0,0,OTHER,MALE,ACCEPT
REQ_01637,10.6,11.1,19.28,4,4,4.3,morning,1,0,0,MALE,OTHER,ACCEPT
REQ_01638,22.2,1.5,22.5,4,4,3.9,afternoon,0,0,0,OTHER,MALE,ACCEPT
REQ_01639,85.4,7.7,92.76,3,4,1.9,evening,0,0,1,FEMALE,FEMALE,REJECT
REQ_01640,14.8,2.2,11.53,4,4,1.9,morning,0,0,0,MALE,OTHER,ACCEPT
REQ_01641,44.6,8.4,17.18,1,4,4.5,night,0,1,0,OTHER,OTHER,REJECT
REQ_01642,129.0,9.4,131.55,2,4,4.5,night,0,1,0,FEMALE,OTHER,ACCEPT
REQ_01643,76.4,8.2,113.97,3,4,2.0,evening,0,0,1,MALE,OTHER,ACCEPT
REQ_01644,57.5,4.9,34.84,2,4,3.7,afternoon,0,1,0,FEMALE,OTHER,ACCEPT
REQ_01645,108.5,8.1,26.95,1,4,3.8,night,0,0,0,FEMALE,OTHER,REJECT
REQ_01646,97.1,11.3,29.47,2,4,2.6,morning,0,0,0,FEMALE,MALE,REJECT
REQ_01647,351.6,0.8,150.0,3,4,3.2,afternoon,0,1,0,MALE,OTHER,ACCEPT
REQ_01648,79.9,6.2,44.19,2,4,4.3,morning,1,0,0,OTHER,MALE,ACCEPT
REQ_01649,134.5,11.0,150.0,4,4,2.2,night,0,0,0,FEMALE,OTHER,ACCEPT
REQ_01650,286.8,7.5,150.0,3,4,4.5,afternoon,0,1,1,MALE,MALE,ACCEPT
REQ_01651,144.0,2.1,150.0,4,4,1.5,morning,0,1,0,OTHER,MALE,REJECT
REQ_01652,135.1,1.5,132.84,2,4,1.6,evening,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_01653,53.4,7.3,52.01,2,4,4.0,afternoon,0,1,0,FEMALE,FEMALE,ACCEPT
